CD_MOEDA_PAR;CD_MOEDA_REP;CD_TAB_PRC_ITEM;FL_ATIVO;ID_ESPECIALIDADE;ID_GRUPO_CARENCIA;ID_GRUPO_PRC;ID_MOEDA_PAC;ID_MOEDA_REP;ID_PRESTADOR;ID_TAB_GEN_ITEM;ID_TAB_PRC;ID_TAB_PRC_ITEM;ID_TIPO_CAL_PRC;NM_MOEDA_PAR;NM_MOEDA_REP;TX_ATIVO;TX_ESPECIALIDADE;TX_FORMA_CALCULO;TX_GRUPO_CARENCIA;TX_GRUPO_CLINICO;TX_GRUPO_PRC;TX_GRUPO_SIP;TX_ID_TAB_PRC_ITEM;CD_TAB_GEN_ITEM;TX_NOME_GEN;TX_NOME_PRC;TX_NOME;TX_NOME_TAB_PRC;TX_VL_PAC;TX_VL_REP;TX_SITUACAO;TX_TIME_STAMP_INS;TX_TIME_STAMP_UPD;ID_TIPO_MARCACAO;TX_TIPO_MARCACAO;VL_PAC;VL_QTD_PONTOS;VL_REP;VL_TEMPO;TX_VL_TEMPO;ID_SIMBOLO_ODONTO;FL_FAVORITO;TX_FAVORITO;ID_CONTA_REGISTRO;CD_TIPO_TABELA;TX_PESQUISA
R$;US;86000080;VERDADEIRO;7;;1;255;1;29965;886;44872;11662757;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662757;99000037;Placa de mordida;Aparelho ortodôntico fixo estético parcial;Aparelho ortodôntico fixo estético parcial;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000080  Aparelho ortodôntico fixo estético parcialOrtodontia
R$;US;86000080;VERDADEIRO;7;;1;255;1;29965;886;44871;11662405;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662405;99000037;Placa de mordida;Aparelho ortodôntico fixo estético parcial;Aparelho ortodôntico fixo estético parcial;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000080  Aparelho ortodôntico fixo estético parcialOrtodontia
R$;US;86000209;VERDADEIRO;7;;1;255;1;29965;886;44871;11662466;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662466;99000037;Placa de mordida;Contenção fixa - por arcada;Contenção fixa - por arcada;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000209  Contenção fixa - por arcadaOrtodontia
R$;R$;00.000.014;VERDADEIRO;7;;1;255;255;29965;886;84483;22113913;2;Reais;Reais;Sim;Ortodontia;Procedimento;;;Procedimento;;22113913;99000037;Placa de mordida;Estudo e Planejamento Ortodôntico;Estudo e Planejamento Ortodôntico;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;00;00.000.014Estudo e Planejamento OrtodônticoOrtodontia
R$;R$;00.000.002;VERDADEIRO;7;;1;255;255;29965;886;84483;22113908;2;Reais;Reais;Sim;Ortodontia;Procedimento;;;Procedimento;;22113908;99000037;Placa de mordida;Planejamento para tratamento ortodôntico com alinhadores transparentes;Planejamento para tratamento ortodôntico com alinhadores transparentes;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;00;00.000.002Planejamento para tratamento ortodôntico com alinhadores transparentesOrtodontia
R$;R$;99000037;VERDADEIRO;7;;1;255;255;29965;886;56188;14495035;1;Reais;Reais;Sim;Ortodontia;Elemento/face;;;Procedimento;;14495035;99000037;Placa de mordida;Placa de mordida;Placa de mordida;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;37;FALSO;;13921;00;99000037  Placa de mordidaOrtodontia
R$;R$;99000037;VERDADEIRO;7;;1;255;255;29965;886;55819;14366929;1;Reais;Reais;Sim;Ortodontia;Elemento/face;;;Procedimento;;14366929;99000037;Placa de mordida;Placa de mordida;Placa de mordida;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;37;FALSO;;13921;00;99000037  Placa de mordidaOrtodontia
R$;US;86000594;VERDADEIRO;7;;1;255;1;29965;886;44872;11663061;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663061;99000037;Placa de mordida;Splinter;Splinter;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000594  SplinterOrtodontia
R$;US;86000586;VERDADEIRO;7;;1;255;1;29965;886;44872;11663059;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663059;99000037;Placa de mordida;Simões network;Simões network;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000586  Simões networkOrtodontia
R$;R$;00.000.003;VERDADEIRO;7;;1;255;255;29965;886;84483;22114323;2;Reais;Reais;Sim;Ortodontia;Procedimento;;;Procedimento;;22114323;99000037;Placa de mordida;Manutenção de alinhadores ortodônticos;Manutenção de alinhadores ortodônticos;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;00;00.000.003Manutenção de alinhadores ortodônticosOrtodontia
R$;US;86000136;VERDADEIRO;7;;1;255;1;29965;886;44872;11662773;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662773;99000037;Placa de mordida;Apm - aparelho de protração mandibular;Apm - aparelho de protração mandibular;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000136  Apm - aparelho de protração mandibularOrtodontia
R$;US;86000152;VERDADEIRO;7;;1;255;1;29965;886;44872;11662780;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662780;99000037;Placa de mordida;Barra transpalatina fixa;Barra transpalatina fixa;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000152  Barra transpalatina fixaOrtodontia
R$;US;86000160;VERDADEIRO;7;;1;255;1;29965;886;44872;11662781;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662781;99000037;Placa de mordida;Barra transpalatina removível;Barra transpalatina removível;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000160  Barra transpalatina removívelOrtodontia
R$;US;86000179;VERDADEIRO;7;;1;255;1;29965;886;44872;11662782;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662782;99000037;Placa de mordida;Bionator de balters;Bionator de balters;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000179  Bionator de baltersOrtodontia
R$;R$;99000037;VERDADEIRO;7;;1;255;255;29965;886;44869;11662307;1;Reais;Reais;Sim;Ortodontia;Elemento/face;;;Procedimento;;11662307;99000037;Placa de mordida;Placa de mordida;Placa de mordida;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;37;FALSO;;13921;;99000037  Placa de mordidaOrtodontia
R$;US;86000020;VERDADEIRO;7;;1;255;1;29965;886;44871;11662400;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662400;99000037;Placa de mordida;Aparelho de klammt;Aparelho de klammt;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000020  Aparelho de klammtOrtodontia
R$;US;86000039;VERDADEIRO;7;;1;255;1;29965;886;44871;11662401;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662401;99000037;Placa de mordida;Aparelho de protração mandibular - apm;Aparelho de protração mandibular - apm;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000039  Aparelho de protração mandibular - apmOrtodontia
R$;US;86000047;VERDADEIRO;7;;1;255;1;29965;886;44871;11662402;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662402;99000037;Placa de mordida;Aparelho de thurow;Aparelho de thurow;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000047  Aparelho de thurowOrtodontia
R$;US;86000055;VERDADEIRO;7;;1;255;1;29965;886;44871;11662403;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662403;99000037;Placa de mordida;Aparelho extra-bucal;Aparelho extra-bucal;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000055  Aparelho extra-bucalOrtodontia
R$;US;86000152;VERDADEIRO;7;;1;255;1;29965;886;44871;11662428;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662428;99000037;Placa de mordida;Barra transpalatina fixa;Barra transpalatina fixa;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000152  Barra transpalatina fixaOrtodontia
R$;US;86000160;VERDADEIRO;7;;1;255;1;29965;886;44871;11662429;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662429;99000037;Placa de mordida;Barra transpalatina removível;Barra transpalatina removível;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000160  Barra transpalatina removívelOrtodontia
R$;US;86000179;VERDADEIRO;7;;1;255;1;29965;886;44871;11662430;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662430;99000037;Placa de mordida;Bionator de balters;Bionator de balters;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000179  Bionator de baltersOrtodontia
R$;US;84000015;VERDADEIRO;7;;1;255;1;29965;886;44871;11662408;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662408;99000037;Placa de mordida;Aparelho protetor bucal;Aparelho protetor bucal;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;84000015  Aparelho protetor bucalOrtodontia
R$;US;86000128;VERDADEIRO;7;;1;255;1;29965;886;44871;11662409;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662409;99000037;Placa de mordida;Aparelho removível com alças bionator invertida ou de escheler;Aparelho removível com alças bionator invertida ou de escheler;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000128  Aparelho removível com alças bionator invertida ou de eschelerOrtodontia
R$;US;86000136;VERDADEIRO;7;;1;255;1;29965;886;44871;11662421;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662421;99000037;Placa de mordida;Apm - aparelho de protração mandibular;Apm - aparelho de protração mandibular;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000136  Apm - aparelho de protração mandibularOrtodontia
R$;US;86000225;VERDADEIRO;7;;1;255;1;29965;886;44871;11662510;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662510;99000037;Placa de mordida;Disjuntor palatino - hirax;Disjuntor palatino - hirax;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000225  Disjuntor palatino - hiraxOrtodontia
R$;US;86000233;VERDADEIRO;7;;1;255;1;29965;886;44871;11662511;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662511;99000037;Placa de mordida;Disjuntor palatino - macnamara;Disjuntor palatino - macnamara;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;37;FALSO;;13921;;86000233  Disjuntor palatino - macnamaraOrtodontia
R$;US;86000446;VERDADEIRO;7;;1;255;1;29965;872;44871;11662587;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662587;99000023;Manutenção;Pistas indiretas de planas;Pistas indiretas de planas;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;23;FALSO;;13921;;86000446  Pistas indiretas de planasOrtodontia
R$;US;86000357;VERDADEIRO;7;;1;255;1;29965;872;44872;11662918;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662918;99000023;Manutenção;Manutenção de aparelho ortodôntico - aparelho fixo;Manutenção de aparelho ortodôntico - aparelho fixo;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;23;FALSO;;13921;;86000357  Manutenção de aparelho ortodôntico - aparelho fixoOrtodontia
R$;US;86000365;VERDADEIRO;7;;1;255;1;29965;872;44872;11662919;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662919;99000023;Manutenção;Manutenção de aparelho ortodôntico - aparelho ortopédico;Manutenção de aparelho ortodôntico - aparelho ortopédico;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;23;FALSO;;13921;;86000365  Manutenção de aparelho ortodôntico - aparelho ortopédicoOrtodontia
R$;US;86000373;VERDADEIRO;7;;1;255;1;29965;872;44872;11662920;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662920;99000023;Manutenção;Manutenção de aparelho ortodôntico - aparelho removível;Manutenção de aparelho ortodôntico - aparelho removível;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;23;FALSO;;13921;;86000373  Manutenção de aparelho ortodôntico - aparelho removívelOrtodontia
R$;US;86000446;VERDADEIRO;7;;1;255;1;29965;872;44872;11662939;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662939;99000023;Manutenção;Pistas indiretas de planas;Pistas indiretas de planas;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;23;FALSO;;13921;;86000446  Pistas indiretas de planasOrtodontia
R$;US;86000187;VERDADEIRO;7;;1;255;1;29965;872;44871;11662437;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11662437;99000023;Manutenção;Blocos geminados de clark - twinblock;Blocos geminados de clark - twinblock;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;23;FALSO;;13921;;86000187  Blocos geminados de clark - twinblockOrtodontia
R$;R$;99000023;VERDADEIRO;7;;1;255;255;29965;872;44869;11662293;1;Reais;Reais;Sim;Ortodontia;Elemento/face;;;Procedimento;;11662293;99000023;Manutenção;Manutenção;Manutenção;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;23;FALSO;;13921;;99000023  ManutençãoOrtodontia
R$;R$;99000023;VERDADEIRO;7;;1;255;255;29965;872;56188;14495020;1;Reais;Reais;Sim;Ortodontia;Elemento/face;;;Procedimento;;14495020;99000023;Manutenção;Manutenção;Manutenção;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;23;FALSO;;13921;00;99000023  ManutençãoOrtodontia
R$;R$;99000023;VERDADEIRO;7;;1;255;255;29965;872;55819;14366915;1;Reais;Reais;Sim;Ortodontia;Elemento/face;;;Procedimento;;14366915;99000023;Manutenção;Manutenção;Manutenção;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;23;FALSO;;13921;00;99000023  ManutençãoOrtodontia
R$;US;86000209;VERDADEIRO;7;;1;255;1;29965;894;44873;11663111;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663111;99000045;Cirurgia;Contenção Fixa;Contenção Fixa;EDS - migração;R$ 150,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);150;;;;;45;FALSO;;13921;;86000209  Contenção FixaOrtodontia
R$;US;86000462;VERDADEIRO;7;;1;255;1;29965;894;44873;11663126;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663126;99000045;Cirurgia;Placa de Haley;Placa de Haley;EDS - migração;R$ 175,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);175;;;;;45;FALSO;;13921;;86000462  Placa de HaleyOrtodontia
R$;US;86000470;VERDADEIRO;7;;1;255;1;29965;894;44873;11663127;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663127;99000045;Cirurgia;Placa de Haley com torno expansor;Placa de Haley com torno expansor;EDS - migração;R$ 200,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);200;;;;;45;FALSO;;13921;;86000470  Placa de Haley com torno expansorOrtodontia
R$;US;86000489;VERDADEIRO;7;;1;255;1;29965;894;44873;11663128;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663128;99000045;Cirurgia;Placa de Mordida Ortodôntica;Placa de Mordida Ortodôntica;EDS - migração;R$ 230,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);230;;;;;45;FALSO;;13921;;86000489  Placa de Mordida OrtodônticaOrtodontia
R$;US;86000535;VERDADEIRO;7;;1;255;1;29965;894;44873;11663129;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663129;99000045;Cirurgia;Placa Labio-ativa (Lip bumper);Placa Labio-ativa (Lip bumper);EDS - migração;R$ 250,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);250;;;;;45;FALSO;;13921;;86000535  Placa Labio-ativa (Lip bumper)Ortodontia
R$;US;86000551;VERDADEIRO;7;;1;255;1;29965;894;44873;11663130;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663130;99000045;Cirurgia;Plano Inclinado;Plano Inclinado;EDS - migração;R$ 230,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);230;;;;;45;FALSO;;13921;;86000551  Plano InclinadoOrtodontia
R$;US;86000560;VERDADEIRO;7;;1;255;1;29965;894;44873;11663131;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663131;99000045;Cirurgia;Quadri-Hélice;Quadri-Hélice;EDS - migração;R$ 295,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);295;;;;;45;FALSO;;13921;;86000560  Quadri-HéliceOrtodontia
R$;US;86000225;VERDADEIRO;7;;1;255;1;29965;894;44873;11663113;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663113;99000045;Cirurgia;Disjuntor Palatino (Hirax);Disjuntor Palatino (Hirax);EDS - migração;R$ 340,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);340;;;;;45;FALSO;;13921;;86000225  Disjuntor Palatino (Hirax)Ortodontia
R$;US;86000055;VERDADEIRO;7;;1;255;1;29965;894;44873;11663114;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663114;99000045;Cirurgia;Aparelho Extra Bucal;Aparelho Extra Bucal;EDS - migração;R$ 325,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);325;;;;;45;FALSO;;13921;;86000055  Aparelho Extra BucalOrtodontia
R$;US;86000233;VERDADEIRO;7;;1;255;1;29965;894;44873;11663115;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663115;99000045;Cirurgia;Disjuntor Palatino (Macnamara);Disjuntor Palatino (Macnamara);EDS - migração;R$ 290,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);290;;;;;45;FALSO;;13921;;86000233  Disjuntor Palatino (Macnamara)Ortodontia
R$;US;0 (14);VERDADEIRO;7;;1;255;1;29965;894;44873;11663116;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663116;99000045;Cirurgia;Aparelho Ortodôntico Fixo Metálico;Aparelho Ortodôntico Fixo Metálico;EDS - migração;R$ 400,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);400;;;;;45;FALSO;;13921;;0 (14)    Aparelho Ortodôntico Fixo MetálicoOrtodontia
R$;US;86000314;VERDADEIRO;7;;1;255;1;29965;894;44873;11663117;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663117;99000045;Cirurgia;Grade Palatina Fixa;Grade Palatina Fixa;EDS - migração;R$ 295,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);295;;;;;45;FALSO;;13921;;86000314  Grade Palatina FixaOrtodontia
R$;US;86000110;VERDADEIRO;7;;1;255;1;29965;894;44873;11663118;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663118;99000045;Cirurgia;Aparelho Ortodôntico Fixo metálico Parcial;Aparelho Ortodôntico Fixo metálico Parcial;EDS - migração;R$ 100,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);100;;;;;45;FALSO;;13921;;86000110  Aparelho Ortodôntico Fixo metálico ParcialOrtodontia
R$;US;86000322;VERDADEIRO;7;;1;255;1;29965;894;44873;11663119;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663119;99000045;Cirurgia;Grade Palatina Removível;Grade Palatina Removível;EDS - migração;R$ 195,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);195;;;;;45;FALSO;;13921;;86000322  Grade Palatina RemovívelOrtodontia
R$;US;86000373;VERDADEIRO;7;;1;255;1;29965;894;44873;11663120;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663120;99000045;Cirurgia;Manutenção de Aparelho Ortodôntico Removível;Manutenção de Aparelho Ortodôntico Removível;EDS - migração;R$ 90,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);90;;;;;45;FALSO;;13921;;86000373  Manutenção de Aparelho Ortodôntico RemovívelOrtodontia
R$;US;86000144;VERDADEIRO;7;;1;255;1;29965;894;44873;11663121;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663121;99000045;Cirurgia;Arco Lingual;Arco Lingual;EDS - migração;R$ 285,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);285;;;;;45;FALSO;;13921;;86000144  Arco LingualOrtodontia
R$;US;86000381;VERDADEIRO;7;;1;255;1;29965;894;44873;11663122;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663122;99000045;Cirurgia;Mascara Facial Delaire e Tração Reversa;Mascara Facial Delaire e Tração Reversa;EDS - migração;R$ 275,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);275;;;;;45;FALSO;;13921;;86000381  Mascara Facial Delaire e Tração ReversaOrtodontia
R$;US;86000179;VERDADEIRO;7;;1;255;1;29965;894;44873;11663123;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663123;99000045;Cirurgia;Bionator de Balters;Bionator de Balters;EDS - migração;R$ 360,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);360;;;;;45;FALSO;;13921;;86000179  Bionator de BaltersOrtodontia
R$;US;86000390;VERDADEIRO;7;;1;255;1;29965;894;44873;11663124;2;Reais;Unidade de serviço;Sim;Ortodontia;Procedimento;;;Procedimento;;11663124;99000045;Cirurgia;Mentoneira;Mentoneira;EDS - migração;R$ 150,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);150;;;;;45;FALSO;;13921;;86000390  MentoneiraOrtodontia
